loss,mape,val_loss,val_mape
0.06955818831920624,646828.125,0.05310482531785965,295.9079895019531
0.05193835496902466,500649.59375,0.036959126591682434,208.30491638183594
0.03433622792363167,312561.5,0.03538051247596741,135.93418884277344
0.031025921925902367,234449.875,0.0341871902346611,140.81687927246094
0.029918339103460312,206807.25,0.03328903764486313,124.02206420898438
0.028565365821123123,230653.40625,0.031537625938653946,126.18062591552734
0.02720090188086033,204626.90625,0.030185503885149956,123.81287384033203
0.0255450252443552,204065.015625,0.029033983126282692,112.42948913574219
0.02446611225605011,221413.84375,0.026756737381219864,114.10803985595703
0.02261270396411419,198833.4375,0.024412011727690697,118.88252258300781
0.02090195007622242,195706.40625,0.022053256630897522,111.39060974121094
0.01924067921936512,164003.265625,0.019970465451478958,105.7640609741211
0.01707698404788971,203879.875,0.01798330433666706,102.35719299316406
0.015076972544193268,188917.890625,0.01536547765135765,94.41887664794922
0.013852919451892376,189635.421875,0.014092971570789814,86.05415344238281
0.013035100884735584,165293.640625,0.013300697319209576,87.24980926513672
0.011651345528662205,164037.03125,0.01330539770424366,78.01365661621094
0.011913578025996685,175226.796875,0.012185001745820045,79.78411865234375
0.01106787845492363,164873.296875,0.013110116124153137,83.97146606445312
0.01113955583423376,179234.9375,0.011834274977445602,72.22704315185547
0.010751643218100071,153105.34375,0.013410070911049843,76.2732925415039
0.010934706777334213,184166.796875,0.011508483439683914,77.21031188964844
0.01016033161431551,189796.5,0.011223030276596546,70.73966979980469
0.010431266389787197,159059.609375,0.011416626162827015,68.93849182128906
0.009924272075295448,152873.515625,0.01081473845988512,69.38426971435547
0.009670737199485302,146811.0625,0.011378551833331585,73.94033813476562
0.009898368269205093,132495.078125,0.010298347100615501,73.8703842163086
0.009633255191147327,143680.71875,0.010345573537051678,74.28263092041016
0.009081030264496803,106783.21875,0.011205210350453854,72.82495880126953
0.009373655542731285,138945.984375,0.01011175662279129,69.96284484863281
0.00891451071947813,144352.3125,0.010107782669365406,62.614295959472656
0.009195398539304733,154185.640625,0.010304017923772335,60.4357795715332
0.008732077665627003,139344.125,0.009709569625556469,63.688636779785156
0.00878459494560957,137566.015625,0.009340799413621426,73.15184020996094
0.008657198399305344,158279.390625,0.009775015525519848,57.884559631347656
0.00852777436375618,126908.6015625,0.009628679603338242,64.15955352783203
0.008607638999819756,121158.234375,0.00929658580571413,60.51272964477539
0.008051425218582153,141997.453125,0.00916064903140068,60.25450897216797
0.008501548320055008,124684.9453125,0.008873744867742062,66.6213607788086
0.008020265959203243,127094.0390625,0.0091057438403368,63.61440658569336
0.008122491650283337,139320.125,0.008666802197694778,64.01118469238281
0.007896842435002327,117053.3359375,0.008588586933910847,64.8765869140625
0.007917720824480057,145022.359375,0.008534673601388931,63.440773010253906
0.007786909118294716,135959.921875,0.008507286198437214,64.5521240234375
0.007502466440200806,131397.28125,0.008304082788527012,61.939788818359375
0.007608659565448761,130613.0859375,0.008734695613384247,58.178138732910156
0.0076386090368032455,112315.421875,0.008149431087076664,59.119747161865234
0.0075941868126392365,151735.203125,0.008206311613321304,55.10816192626953
0.007409319281578064,126415.625,0.008645428344607353,60.70333480834961
0.007350869011133909,98930.9453125,0.007821246050298214,60.222808837890625
0.007129949051886797,111786.7578125,0.007712295278906822,64.18643188476562
0.007119231857359409,124234.515625,0.007621509023010731,62.86851119995117
0.007271662820130587,111908.328125,0.007529052440077066,62.45799255371094
0.006809013430029154,118608.9921875,0.007659721188247204,55.02183151245117
0.0070159719325602055,101056.1796875,0.00793449580669403,47.90959167480469
0.0067327311262488365,124949.7109375,0.007650361396372318,54.48749923706055
0.006760245654731989,91471.71875,0.0073646558448672295,53.10569763183594
0.006696535740047693,145450.015625,0.007495036814361811,52.71849822998047
0.006821262184530497,117967.6640625,0.007146904245018959,53.75383758544922
0.006548584904521704,120523.4375,0.0073388624005019665,57.10615539550781
0.006692225579172373,134236.546875,0.00720074912533164,55.03191375732422
0.00662822462618351,133210.421875,0.00701271602883935,49.987613677978516
0.006355212070047855,113804.5703125,0.00691719725728035,51.82662582397461
0.0064235469326376915,116823.28125,0.006930394563823938,56.323265075683594
0.006420154124498367,89388.4765625,0.0067850141786038876,49.3558464050293
0.006353867240250111,106350.84375,0.0066693564876914024,51.718467712402344
0.00625090254470706,118074.7890625,0.006824754178524017,48.88819885253906
0.0061957137659192085,104833.3515625,0.0066502694971859455,47.07586669921875
0.006465919781476259,106678.9921875,0.00664559518918395,49.043277740478516
0.006124737672507763,86692.84375,0.006938423961400986,44.95216369628906
0.006127429660409689,96636.171875,0.006592562422156334,54.013248443603516
0.005993119906634092,99977.3828125,0.006309987977147102,49.23487854003906
0.0059443251229822636,95019.5390625,0.006382890976965427,47.710201263427734
0.006156106945127249,119523.5703125,0.00616392120718956,52.764827728271484
0.006046478636562824,129607.609375,0.00637462455779314,41.93656539916992
0.005878232419490814,100900.1953125,0.006259059067815542,43.17007827758789
0.005756310187280178,111613.2421875,0.0061373645439744,46.13966751098633
0.0060624317266047,105023.5546875,0.006251456681638956,41.972137451171875
0.0056492844596505165,88021.34375,0.0063657560385763645,49.8654899597168
0.006045669317245483,95651.2421875,0.005985788535326719,45.61045837402344
0.005768709350377321,101656.0078125,0.005934974644333124,44.20183563232422
0.0059367078356444836,96970.7421875,0.0058571407571434975,47.98815155029297
0.005666297394782305,116047.890625,0.005972334183752537,44.09394836425781
0.005927402526140213,107785.7734375,0.005825205240398645,43.381263732910156
0.005871279165148735,96468.9375,0.005996383726596832,43.29829025268555
0.005690921097993851,100795.4453125,0.006449370179325342,45.615020751953125
0.005803391803056002,104655.78125,0.0058908662758767605,42.91204833984375
0.00571117177605629,102721.9609375,0.005838621873408556,41.5376091003418
0.005736945196986198,101374.4921875,0.005758956074714661,41.84672546386719
0.005854446906596422,111895.984375,0.005675479769706726,43.24861145019531
0.005696553271263838,112312.265625,0.005821745842695236,40.430320739746094
0.005806035362184048,98288.2265625,0.005566360894590616,44.497947692871094
0.005499295890331268,106330.5,0.005602661520242691,43.73013687133789
0.005597918760031462,97462.3046875,0.005821095779538155,43.97834396362305
0.005646714475005865,95039.484375,0.005823858082294464,40.19879150390625
0.005588258150964975,86186.6015625,0.005573959089815617,41.425086975097656
0.005377397406846285,94152.0234375,0.0054523395374417305,43.76552200317383
0.005639714188873768,92140.21875,0.0055731418542563915,37.77759552001953
0.005536120850592852,88707.046875,0.0057172090746462345,49.730690002441406
0.005512225441634655,112797.875,0.005878169555217028,39.08837127685547
0.005531227216124535,105509.234375,0.005748374853283167,40.49624252319336
0.005530945025384426,96552.796875,0.00558482576161623,37.62529373168945
